cart_id,user_id,product_id,quantity,cart_value,added_at
5280,1799,105,1,999,2024-01-31
5281,462,181,2,998,2024-02-11
5282,1634,233,1,2499,2024-02-26
5283,1218,150,1,499,2024-02-22
5284,1277,321,2,998,2024-01-05
5285,1876,367,2,7998,2024-01-08
5286,209,469,2,7998,2024-01-06
5287,74,302,2,1998,2024-01-10
5288,437,221,2,4998,2024-02-15
5289,1541,231,1,1499,2024-02-09
5290,1889,356,1,3999,2024-02-07
5291,357,151,1,2499,2024-02-10
5292,676,354,2,7998,2024-02-16
5293,812,329,2,4998,2024-01-16
5294,1390,408,2,1998,2024-02-25
5295,122,448,1,499,2024-01-28
5296,651,369,2,7998,2024-02-25
5297,448,204,1,499,2024-01-01
5298,149,258,2,998,2024-02-15
5299,388,268,1,1499,2024-02-21
5300,1369,234,1,1499,2024-01-18
5301,489,160,2,1998,2024-02-08
5302,547,370,2,4998,2024-02-13
5303,803,205,2,1998,2024-02-11
5304,35,364,1,2499,2024-02-16
5305,1191,415,2,2998,2024-02-23
5306,801,411,1,999,2024-02-08
5307,1101,498,2,4998,2024-02-06
5308,1860,440,2,2998,2024-01-11
5309,1401,204,1,2499,2024-01-03
5310,1452,187,2,1998,2024-01-29
5311,1768,106,1,3999,2024-01-04
5312,307,123,1,3999,2024-01-31
5313,1272,156,2,1998,2024-01-11
5314,294,314,1,499,2024-01-30
5315,1578,419,2,7998,2024-01-15
5316,173,124,2,7998,2024-01-15
5317,1054,153,1,3999,2024-02-27
5318,1187,185,1,499,2024-02-01
5319,1052,389,1,1499,2024-01-29
5320,1449,356,1,1499,2024-02-18
5321,1386,350,1,499,2024-02-12
5322,1197,463,2,998,2024-01-28
5323,304,136,1,999,2024-01-21
5324,1847,385,1,999,2024-02-07
5325,904,213,1,999,2024-02-08
5326,666,342,2,2998,2024-01-11
5327,875,287,2,4998,2024-02-01
5328,1762,229,1,3999,2024-01-27
5329,1661,403,1,999,2024-01-24
5330,883,314,1,3999,2024-02-06
5331,669,457,1,499,2024-01-01
5332,823,123,1,1499,2024-02-01
5333,1730,348,2,1998,2024-02-22
5334,1350,326,1,2499,2024-01-01
5335,1328,299,2,2998,2024-02-14
5336,2000,245,2,998,2024-02-25
5337,1799,375,1,3999,2024-02-03
5338,1611,423,2,2998,2024-01-18
5339,123,107,1,3999,2024-01-29
5340,1104,445,2,1998,2024-01-06
5341,1670,155,2,998,2024-02-26
5342,421,160,2,4998,2024-01-31
5343,1417,138,1,1499,2024-01-14
5344,1283,373,2,7998,2024-01-11
5345,1461,196,1,499,2024-01-05
5346,1629,414,1,499,2024-01-22
5347,117,245,2,1998,2024-02-20
5348,904,197,2,2998,2024-01-13
5349,168,354,2,1998,2024-01-12
5350,529,310,2,1998,2024-02-10
5351,382,141,2,1998,2024-01-04
5352,742,152,1,499,2024-02-07
5353,1388,132,2,7998,2024-01-04
5354,1990,376,1,3999,2024-01-30
5355,1839,241,1,2499,2024-02-23
5356,1035,388,1,2499,2024-01-01
5357,1930,487,2,7998,2024-02-18
5358,1085,229,1,999,2024-01-31
5359,1410,395,2,998,2024-02-18
5360,245,149,1,999,2024-02-11
5361,1949,162,2,1998,2024-02-19
5362,70,209,2,1998,2024-01-23
5363,1843,449,1,1499,2024-01-14
5364,1777,419,1,1499,2024-02-04
5365,1353,277,1,999,2024-01-17
5366,1408,493,2,4998,2024-02-29
5367,1730,343,2,4998,2024-02-01
5368,1860,184,2,7998,2024-02-25
5369,825,213,2,998,2024-02-25
5370,169,215,2,2998,2024-02-05
5371,1256,250,1,999,2024-01-23
5372,1118,136,1,1499,2024-02-03
5373,1984,171,2,7998,2024-02-16
5374,644,237,1,2499,2024-02-07
5375,1921,388,1,2499,2024-02-10
5376,459,116,2,998,2024-02-08
5377,519,470,2,998,2024-01-22
5378,1618,379,2,7998,2024-02-11
5379,136,276,1,499,2024-01-02
5380,1886,333,2,7998,2024-01-20
5381,591,341,2,2998,2024-01-14
5382,1466,129,1,999,2024-02-07
5383,522,164,2,4998,2024-02-06
5384,1134,481,1,999,2024-02-06
5385,763,180,2,2998,2024-02-21
5386,194,383,2,998,2024-01-12
5387,1642,112,2,4998,2024-01-28
5388,883,284,2,998,2024-02-25
5389,719,237,2,1998,2024-01-08
5390,1174,292,2,998,2024-01-29
5391,948,439,2,7998,2024-01-21
5392,1250,490,1,999,2024-02-08
5393,1969,418,1,499,2024-02-17
5394,323,125,1,999,2024-01-18
5395,1284,336,2,998,2024-02-17
5396,601,216,1,499,2024-01-19
5397,1977,137,1,999,2024-01-10
5398,69,409,1,1499,2024-01-09
5399,1996,144,1,999,2024-01-23
5400,1333,467,1,2499,2024-01-30
5401,1975,285,2,4998,2024-01-22
5402,1944,268,1,1499,2024-02-28
5403,1875,272,1,499,2024-02-24
5404,992,318,1,999,2024-01-29
5405,1407,175,2,998,2024-01-06
5406,1932,303,2,998,2024-02-19
5407,485,413,1,2499,2024-02-04
5408,1207,178,2,1998,2024-01-14
5409,1583,311,2,7998,2024-01-05
5410,1819,237,1,2499,2024-02-15
5411,1682,348,2,998,2024-01-18
5412,985,337,1,499,2024-02-04
5413,1843,481,2,7998,2024-01-30
5414,1879,189,2,998,2024-01-07
5415,444,301,2,2998,2024-02-03
5416,953,416,1,3999,2024-02-07
5417,1657,219,2,998,2024-02-11
5418,579,110,2,4998,2024-02-22
5419,1538,302,2,4998,2024-01-19
5420,395,114,2,2998,2024-02-14
5421,757,103,2,7998,2024-02-25
5422,1125,444,1,3999,2024-02-23
5423,990,327,2,998,2024-01-11
5424,141,280,2,998,2024-02-10
5425,1192,322,1,999,2024-01-17
5426,1414,145,1,1499,2024-01-11
5427,524,130,1,3999,2024-02-14
5428,487,428,2,998,2024-01-28
5429,1579,147,1,3999,2024-01-03
5430,72,283,2,2998,2024-01-10
5431,1353,230,2,4998,2024-01-24
5432,1540,359,1,1499,2024-02-02
5433,1189,374,1,3999,2024-02-28
5434,676,249,1,499,2024-02-28
5435,32,470,2,7998,2024-02-25
5436,185,124,2,1998,2024-02-28
5437,1164,487,2,2998,2024-01-26
5438,1938,408,2,1998,2024-01-05
5439,1981,278,1,3999,2024-01-24
5440,1311,305,2,7998,2024-02-13
5441,495,104,2,1998,2024-01-26
5442,680,405,1,499,2024-01-07
5443,1387,277,1,499,2024-01-12
5444,942,414,2,2998,2024-02-26
5445,423,448,2,1998,2024-02-08
5446,575,434,2,2998,2024-02-13
5447,1757,250,1,1499,2024-02-05
5448,240,180,2,4998,2024-01-17
5449,1335,230,2,2998,2024-01-16
5450,808,324,1,1499,2024-01-31
5451,1949,405,1,2499,2024-01-18
5452,1243,409,1,1499,2024-02-01
5453,1419,190,2,2998,2024-01-02
5454,353,499,1,1499,2024-02-18
5455,241,361,1,999,2024-01-10
5456,1831,396,1,2499,2024-02-17
5457,1234,109,2,998,2024-02-08
5458,684,217,1,1499,2024-01-14
5459,532,256,1,999,2024-02-21
5460,1120,180,1,999,2024-02-16
5461,853,458,2,1998,2024-01-10
5462,357,273,1,2499,2024-02-24
5463,27,495,1,2499,2024-01-28
5464,294,329,2,7998,2024-01-24
5465,986,256,2,2998,2024-02-23
5466,1367,433,1,499,2024-02-09
5467,354,299,2,998,2024-02-03
5468,76,404,1,3999,2024-02-29
5469,1803,331,2,998,2024-02-18
5470,1700,267,2,2998,2024-02-10
5471,928,398,2,998,2024-01-09
5472,1255,202,1,1499,2024-02-16
5473,875,442,2,4998,2024-01-29
5474,1726,106,1,2499,2024-02-14
5475,1404,239,2,2998,2024-02-10
5476,1808,307,1,1499,2024-02-05
5477,42,112,2,4998,2024-01-09
5478,415,288,1,1499,2024-02-10
5479,233,482,1,3999,2024-02-16
5480,838,274,1,2499,2024-01-11
5481,1549,230,1,499,2024-01-21
5482,1572,462,1,2499,2024-01-13
5483,75,219,2,998,2024-02-18
5484,1675,267,1,499,2024-01-24
5485,636,367,2,7998,2024-01-01
5486,894,258,2,4998,2024-02-04
5487,1328,483,2,4998,2024-02-04
5488,1274,262,2,7998,2024-01-21
5489,404,439,2,4998,2024-02-16
5490,1693,421,1,499,2024-01-05
5491,1555,126,2,2998,2024-01-21
5492,637,358,1,3999,2024-01-04
5493,478,403,1,3999,2024-02-02
5494,390,470,2,2998,2024-02-05
5495,824,151,1,499,2024-02-27
5496,1233,234,2,2998,2024-01-08
5497,639,406,1,2499,2024-01-29
5498,1490,400,1,1499,2024-02-22
5499,612,401,2,7998,2024-01-07
5500,1911,388,1,999,2024-01-01
5501,764,391,1,2499,2024-01-05
5502,1426,116,1,1499,2024-01-13
5503,1771,489,2,2998,2024-02-29
5504,1228,215,2,998,2024-01-26
5505,298,393,1,2499,2024-01-12
5506,572,148,1,499,2024-02-28
5507,1280,160,2,7998,2024-01-08
5508,56,413,1,3999,2024-02-22
5509,259,175,2,998,2024-02-29
5510,495,367,2,4998,2024-02-18
5511,1490,245,1,499,2024-02-03
5512,976,289,2,998,2024-01-22
5513,1703,105,2,4998,2024-02-19
5514,43,304,1,3999,2024-01-09
5515,412,450,2,1998,2024-01-09
5516,1962,349,1,499,2024-02-14
5517,1161,444,1,499,2024-01-18
5518,340,443,2,2998,2024-01-17
5519,274,205,2,4998,2024-01-07
5520,1369,366,1,1499,2024-02-08
5521,762,120,2,7998,2024-02-20
5522,1045,154,1,1499,2024-02-03
5523,1005,276,1,2499,2024-01-16
5524,154,335,1,499,2024-02-26
5525,535,471,1,499,2024-01-28
5526,906,108,2,1998,2024-01-25
5527,501,450,1,3999,2024-01-22
5528,940,217,2,998,2024-02-24
5529,1805,393,1,1499,2024-02-03
5530,181,488,1,999,2024-01-15
5531,1782,200,1,999,2024-01-16
5532,1829,301,1,3999,2024-01-16
5533,1720,451,2,1998,2024-02-07
5534,955,456,1,2499,2024-01-22
5535,652,244,1,1499,2024-01-29
5536,1531,280,2,1998,2024-02-01
5537,484,135,1,499,2024-02-12
5538,3,135,2,2998,2024-01-24
5539,1678,496,1,3999,2024-02-10
5540,675,119,1,999,2024-02-19
5541,1378,406,1,1499,2024-01-23
5542,744,329,1,499,2024-02-26
5543,861,310,1,999,2024-02-07
5544,158,371,1,3999,2024-01-23
5545,583,105,1,3999,2024-01-25
5546,886,493,1,3999,2024-01-26
5547,1730,258,1,999,2024-02-05
5548,1938,245,2,1998,2024-02-19
5549,1562,451,1,999,2024-02-03
5550,465,268,2,998,2024-01-13
5551,174,461,2,7998,2024-02-02
5552,908,146,2,2998,2024-02-10
5553,1722,123,2,2998,2024-02-27
5554,498,209,1,999,2024-02-15
5555,825,192,1,3999,2024-01-04
5556,1440,316,1,3999,2024-02-22
5557,1649,203,1,999,2024-02-05
5558,989,316,1,499,2024-01-20
5559,240,267,2,2998,2024-01-29
5560,1856,144,2,2998,2024-01-15
5561,202,438,2,4998,2024-02-23
5562,740,301,1,999,2024-01-15
5563,322,356,1,1499,2024-01-13
5564,933,382,2,2998,2024-02-29
5565,654,121,2,998,2024-01-14
5566,138,127,2,1998,2024-02-29
5567,1128,353,2,1998,2024-02-29
5568,1985,134,1,1499,2024-01-22
5569,320,102,2,2998,2024-01-01
5570,937,317,2,7998,2024-01-01
5571,1655,399,2,4998,2024-01-31
5572,789,353,2,2998,2024-02-24
5573,1733,488,2,1998,2024-02-02
5574,777,339,1,3999,2024-02-16
5575,649,340,2,998,2024-01-01
5576,402,301,2,1998,2024-02-07
5577,1144,234,2,7998,2024-01-24
5578,69,453,2,1998,2024-02-08
5579,62,466,1,999,2024-01-22
5580,1680,156,2,1998,2024-01-23
5581,1762,184,2,2998,2024-01-02
5582,121,256,1,1499,2024-01-22
5583,516,436,1,2499,2024-01-09
5584,1429,290,2,998,2024-01-04
5585,631,120,1,499,2024-02-19
5586,1394,197,1,1499,2024-01-25
5587,1125,280,1,999,2024-01-15
5588,1256,243,1,999,2024-01-24
5589,1196,273,1,3999,2024-02-09
5590,1742,236,2,7998,2024-01-07
5591,1243,335,1,3999,2024-01-08
5592,625,102,1,499,2024-01-27
5593,332,122,1,499,2024-01-27
5594,1947,240,2,7998,2024-02-14
5595,1272,137,1,3999,2024-02-04
5596,1186,261,2,7998,2024-02-07
5597,1796,321,1,499,2024-01-30
5598,1516,330,2,2998,2024-02-08
5599,1331,119,2,1998,2024-01-29
5600,1922,145,2,2998,2024-01-05
5601,746,201,1,499,2024-01-18
5602,1002,410,2,998,2024-01-15
5603,416,492,2,7998,2024-01-26
5604,898,406,2,2998,2024-02-24
5605,570,156,1,499,2024-02-28
5606,150,435,2,4998,2024-01-02
5607,19,265,1,1499,2024-01-31
5608,1754,423,2,2998,2024-01-25
5609,20,239,1,499,2024-01-25
5610,356,216,1,999,2024-02-01
5611,1938,237,2,998,2024-02-27
5612,756,420,1,1499,2024-01-22
5613,1970,367,2,4998,2024-02-21
5614,1038,353,1,1499,2024-01-10
5615,788,150,1,499,2024-02-05
5616,301,419,2,7998,2024-01-12
5617,1880,284,1,999,2024-01-21
5618,1327,192,1,1499,2024-01-15
5619,1263,118,1,2499,2024-01-11
5620,825,257,1,2499,2024-02-15
5621,31,319,1,2499,2024-01-07
5622,948,312,1,999,2024-01-24
5623,1124,437,2,2998,2024-01-30
5624,463,332,2,7998,2024-01-14
5625,1582,123,2,998,2024-02-27
5626,903,381,2,2998,2024-02-09
5627,817,135,1,1499,2024-02-15
5628,407,462,2,7998,2024-02-24
5629,989,411,1,999,2024-01-06
5630,553,307,2,998,2024-02-19
5631,900,413,1,499,2024-02-15
5632,95,131,1,499,2024-01-08
5633,594,357,2,2998,2024-02-05
5634,1133,437,1,3999,2024-02-25
5635,159,276,1,3999,2024-01-12
5636,47,182,2,1998,2024-01-05
5637,356,477,1,3999,2024-01-13
5638,1554,410,1,3999,2024-01-19
5639,202,329,2,998,2024-01-22
5640,1287,367,1,999,2024-01-12
5641,550,304,2,7998,2024-02-01
5642,1709,262,1,3999,2024-02-19
5643,1052,339,1,3999,2024-02-07
5644,1979,216,2,7998,2024-02-07
5645,1042,173,2,998,2024-01-17
5646,991,365,2,2998,2024-01-26
5647,1014,405,1,999,2024-01-16
5648,1033,243,1,1499,2024-01-12
5649,875,391,2,998,2024-02-06
5650,1552,160,1,1499,2024-02-15
5651,1342,174,2,7998,2024-01-16
5652,1920,116,2,1998,2024-01-05
5653,40,444,2,7998,2024-01-08
5654,1497,484,1,999,2024-01-07
5655,613,111,2,2998,2024-02-26
5656,1118,102,1,3999,2024-01-27
5657,1007,470,1,499,2024-01-26
5658,58,172,1,3999,2024-01-13
5659,962,182,2,4998,2024-02-04
5660,1733,246,1,499,2024-02-15
5661,618,482,1,999,2024-01-17
5662,350,213,1,2499,2024-01-07
5663,1299,183,2,7998,2024-01-09
5664,1742,174,1,3999,2024-02-11
5665,1563,377,2,7998,2024-01-10
5666,286,100,2,7998,2024-02-24
5667,45,152,2,4998,2024-02-14
5668,974,271,1,499,2024-02-11
5669,415,365,2,4998,2024-02-24
5670,36,107,1,499,2024-02-27
5671,935,244,1,1499,2024-02-07
5672,1330,297,2,2998,2024-02-22
5673,1886,350,1,499,2024-01-14
5674,38,234,1,499,2024-02-06
5675,239,224,2,998,2024-01-13
5676,907,418,1,1499,2024-01-08
5677,1873,450,1,499,2024-02-10
5678,1610,167,2,998,2024-02-21
5679,784,163,1,2499,2024-01-10
5680,1715,353,1,999,2024-02-02
5681,1483,362,2,7998,2024-02-06
5682,167,499,2,7998,2024-01-20
5683,1787,455,2,4998,2024-01-04
5684,1884,326,2,998,2024-01-01
5685,1237,369,1,999,2024-02-20
5686,732,349,1,2499,2024-01-19
5687,1016,263,1,999,2024-01-24
5688,759,472,2,2998,2024-02-23
5689,1687,428,2,1998,2024-02-23
5690,1390,366,1,2499,2024-02-16
5691,321,483,2,7998,2024-01-11
5692,1329,484,2,2998,2024-01-22
5693,957,364,2,1998,2024-02-25
5694,1206,124,1,3999,2024-02-06
5695,1677,203,1,999,2024-01-03
5696,968,370,2,1998,2024-01-17
5697,1107,352,1,499,2024-02-17
5698,664,157,2,7998,2024-02-29
5699,104,123,2,2998,2024-02-09
5700,1201,171,1,1499,2024-02-27
5701,1659,471,2,2998,2024-01-20
5702,1701,192,1,999,2024-02-04
5703,1753,226,2,7998,2024-02-13
5704,875,273,2,2998,2024-02-09
5705,282,117,1,1499,2024-01-15
5706,1390,162,2,1998,2024-01-11
5707,1962,210,2,4998,2024-01-13
5708,480,251,2,2998,2024-01-26
5709,1260,439,1,3999,2024-01-23
5710,1795,258,2,2998,2024-02-09
5711,617,338,1,999,2024-01-13
5712,445,337,2,4998,2024-02-17
5713,1707,398,1,2499,2024-02-19
5714,1353,107,2,7998,2024-01-16
5715,1601,323,2,4998,2024-02-14
5716,914,299,2,2998,2024-01-14
5717,67,232,1,499,2024-02-09
5718,1678,435,2,1998,2024-02-21
5719,448,126,2,2998,2024-02-03
5720,288,481,1,1499,2024-02-21
5721,1732,290,2,1998,2024-02-09
5722,1212,330,2,1998,2024-01-29
5723,613,292,1,1499,2024-01-28
5724,405,162,1,2499,2024-01-27
5725,362,488,2,7998,2024-02-07
5726,1179,422,2,2998,2024-01-13
5727,645,151,2,998,2024-01-03
5728,579,436,2,2998,2024-02-08
5729,724,182,2,998,2024-02-07
5730,681,487,2,2998,2024-01-05
5731,1132,432,1,1499,2024-02-28
5732,2,341,2,998,2024-01-16
5733,1067,270,2,7998,2024-01-31
5734,1153,282,1,499,2024-01-22
5735,1943,396,1,3999,2024-01-03
5736,1983,258,2,7998,2024-01-05
5737,176,390,1,499,2024-01-03
5738,1817,307,1,999,2024-01-15
5739,90,412,1,499,2024-02-03
5740,1913,408,1,999,2024-01-15
5741,1859,385,1,1499,2024-01-27
5742,1276,478,1,999,2024-01-13
5743,1119,351,1,2499,2024-02-03
5744,1627,308,1,1499,2024-01-18
5745,717,304,2,2998,2024-01-10
5746,943,457,1,999,2024-02-01
5747,1505,348,1,999,2024-01-04
5748,1369,490,2,4998,2024-01-02
5749,1399,492,2,2998,2024-01-30
5750,1080,248,1,999,2024-02-21
5751,1083,257,2,998,2024-01-31
5752,1424,200,2,7998,2024-02-26
5753,1967,377,1,3999,2024-02-15
5754,742,417,1,999,2024-01-03
5755,1114,386,2,4998,2024-02-13
5756,54,487,1,999,2024-01-05
5757,763,365,2,4998,2024-02-03
5758,1583,385,1,1499,2024-01-14
5759,948,321,1,499,2024-02-24
5760,658,490,1,1499,2024-02-27
5761,209,242,2,998,2024-02-06
5762,1070,173,1,2499,2024-01-07
5763,118,266,2,1998,2024-01-15
5764,217,446,2,1998,2024-01-19
5765,634,358,2,1998,2024-02-23
5766,1178,198,1,999,2024-01-19
5767,1536,151,2,2998,2024-01-17
5768,1554,479,1,1499,2024-02-17
5769,1329,309,1,2499,2024-02-09
5770,1217,443,2,998,2024-01-13
5771,878,368,2,998,2024-02-26
5772,1927,143,1,499,2024-01-21
5773,1182,349,2,1998,2024-02-12
5774,1633,116,2,2998,2024-01-01
5775,153,430,1,3999,2024-01-18
5776,793,244,2,7998,2024-01-24
5777,923,407,1,999,2024-01-30
5778,35,276,1,3999,2024-01-07
5779,107,438,1,499,2024-01-27
5780,1362,170,1,499,2024-02-21
5781,889,479,1,2499,2024-01-27
5782,1438,389,1,999,2024-01-03
5783,270,320,1,2499,2024-02-21
5784,1699,257,1,499,2024-02-22
5785,1570,205,1,1499,2024-01-16
5786,911,128,1,999,2024-01-04
5787,1543,275,2,4998,2024-02-14
5788,909,491,2,4998,2024-02-26
5789,740,167,2,998,2024-01-01
5790,424,191,1,2499,2024-02-02
5791,188,407,1,499,2024-02-13
5792,501,174,2,2998,2024-02-14
5793,802,437,1,2499,2024-01-26
5794,269,184,1,499,2024-02-08
5795,260,466,2,998,2024-01-03
5796,1933,157,1,1499,2024-01-04
5797,1072,160,2,4998,2024-02-02
5798,108,195,2,2998,2024-02-19
5799,1165,372,2,2998,2024-01-05
5800,727,325,1,1499,2024-01-29
5801,1373,436,1,2499,2024-02-21
5802,1569,114,2,7998,2024-01-11
5803,535,311,2,998,2024-01-03
5804,579,458,1,499,2024-01-18
5805,672,494,2,2998,2024-01-30
5806,1463,438,2,2998,2024-01-17
5807,515,451,1,3999,2024-02-15
5808,908,425,1,999,2024-01-30
5809,124,437,2,998,2024-01-30
5810,1336,476,1,999,2024-02-02
5811,1220,275,1,1499,2024-01-17
5812,545,368,2,998,2024-02-08
5813,1056,218,2,998,2024-01-16
5814,657,253,1,1499,2024-02-02
5815,1972,107,1,999,2024-02-16
5816,1609,381,1,999,2024-01-02
5817,1797,468,1,2499,2024-01-02
5818,509,497,1,2499,2024-01-24
5819,277,345,1,3999,2024-01-05
5820,1283,233,1,3999,2024-02-05
5821,1909,243,2,1998,2024-01-03
5822,1255,326,2,2998,2024-02-09
5823,1219,133,1,999,2024-02-01
5824,293,395,2,998,2024-01-14
5825,236,239,1,2499,2024-02-27
5826,1827,484,1,2499,2024-02-07
5827,545,384,1,999,2024-02-24
5828,1206,308,2,998,2024-02-12
5829,1795,181,2,1998,2024-01-05
5830,1712,347,2,1998,2024-02-06
5831,658,499,1,999,2024-02-15
5832,643,454,1,499,2024-01-26
5833,1629,236,2,4998,2024-02-25
5834,1893,463,1,1499,2024-01-17
5835,645,394,1,3999,2024-02-29
5836,1033,105,1,499,2024-01-19
5837,1228,445,1,2499,2024-01-11
5838,1552,180,2,1998,2024-01-07
5839,859,443,2,2998,2024-01-13
5840,585,173,2,7998,2024-02-20
5841,690,414,1,3999,2024-01-25
5842,1270,102,2,998,2024-02-19
5843,1533,326,2,1998,2024-02-17
5844,185,254,2,1998,2024-01-12
5845,1593,380,2,2998,2024-01-31
5846,1387,312,1,3999,2024-01-28
5847,86,293,1,499,2024-01-15
5848,1041,439,2,1998,2024-02-02
5849,833,479,2,7998,2024-01-11
5850,825,162,1,3999,2024-02-08
5851,703,324,2,4998,2024-02-01
5852,195,405,2,2998,2024-01-16
5853,5,491,2,1998,2024-01-09
5854,406,475,2,4998,2024-02-21
5855,897,200,1,1499,2024-02-10
5856,175,347,2,4998,2024-01-12
5857,1969,397,1,999,2024-01-19
5858,1156,418,1,499,2024-01-14
5859,1942,204,1,2499,2024-01-12
5860,600,158,1,2499,2024-01-24
5861,695,309,1,3999,2024-01-09
5862,1824,194,1,999,2024-01-21
5863,110,189,1,2499,2024-01-12
5864,1602,443,2,998,2024-02-14
5865,612,150,2,4998,2024-02-06
5866,1477,488,1,1499,2024-01-05
5867,839,302,2,998,2024-01-09
5868,228,151,1,499,2024-02-26
5869,744,292,1,2499,2024-02-20
5870,747,239,1,2499,2024-01-20
5871,1800,201,2,7998,2024-01-06
5872,1572,219,2,1998,2024-02-09
5873,491,407,2,7998,2024-02-19
5874,1292,463,1,1499,2024-01-13
5875,668,175,1,999,2024-01-16
5876,514,230,2,7998,2024-01-20
5877,879,251,1,3999,2024-01-05
5878,1614,317,1,2499,2024-02-23
5879,659,178,1,3999,2024-02-12
5880,1365,450,1,2499,2024-01-17
5881,305,351,2,998,2024-02-23
5882,368,312,1,999,2024-01-10
5883,1829,474,1,2499,2024-01-30
5884,1716,440,2,7998,2024-01-07
5885,1493,218,2,4998,2024-02-26
5886,988,252,1,499,2024-01-11
5887,572,111,2,2998,2024-01-08
5888,1249,403,2,2998,2024-02-20
5889,810,200,2,998,2024-02-06
5890,775,309,2,7998,2024-01-31
5891,810,173,2,1998,2024-02-17
5892,185,297,1,999,2024-01-01
5893,784,284,2,4998,2024-01-25
5894,997,384,2,2998,2024-02-27
5895,1651,256,2,998,2024-01-28
5896,1433,320,1,3999,2024-01-23
5897,1446,273,2,998,2024-02-20
5898,300,337,1,1499,2024-01-29
5899,1574,108,2,998,2024-01-22
5900,1280,351,2,998,2024-01-10
5901,234,131,1,499,2024-02-15
5902,813,240,1,2499,2024-01-17
5903,243,465,1,3999,2024-01-13
5904,670,280,2,1998,2024-01-16
5905,1489,430,1,3999,2024-02-28
5906,1936,197,1,1499,2024-02-20
5907,1412,409,1,999,2024-01-12
5908,350,479,1,2499,2024-02-17
5909,1236,471,1,999,2024-02-18
5910,291,278,1,999,2024-01-15
5911,573,276,2,1998,2024-02-08
5912,1534,450,1,499,2024-01-19
5913,1531,317,1,1499,2024-01-21
5914,1669,367,1,2499,2024-02-01
5915,1645,390,1,1499,2024-01-05
5916,1358,468,2,998,2024-02-26
5917,896,359,1,2499,2024-02-16
5918,1449,144,2,998,2024-01-15
5919,809,404,2,4998,2024-02-01
5920,1896,343,1,2499,2024-01-01
5921,1820,226,1,3999,2024-01-15
5922,138,245,2,998,2024-02-04
5923,118,401,1,1499,2024-01-20
5924,637,211,1,499,2024-01-31
5925,1204,370,2,998,2024-01-20
5926,222,413,1,499,2024-02-16
5927,1394,250,2,7998,2024-01-24
5928,160,440,1,3999,2024-02-09
5929,1228,336,2,7998,2024-02-21
5930,557,261,1,3999,2024-01-10
5931,528,480,1,499,2024-01-14
5932,602,396,2,2998,2024-02-26
5933,1984,412,1,999,2024-02-26
5934,803,380,1,499,2024-02-04
5935,617,143,1,1499,2024-01-29
5936,2000,319,1,999,2024-01-09
5937,1681,240,1,999,2024-02-25
5938,1136,153,2,7998,2024-02-21
5939,215,126,1,999,2024-01-10
5940,426,107,1,1499,2024-02-22
5941,1942,270,1,3999,2024-01-02
5942,690,475,1,499,2024-01-23
5943,1557,297,1,499,2024-01-18
5944,738,176,1,3999,2024-01-01
5945,1070,439,2,7998,2024-02-27
5946,1081,282,1,999,2024-01-11
5947,773,291,1,999,2024-02-06
5948,1510,104,2,2998,2024-02-25
5949,1588,158,2,7998,2024-02-05
5950,1439,336,1,499,2024-02-02
5951,1953,254,2,2998,2024-02-05
5952,1455,118,1,499,2024-02-26
5953,1155,164,1,499,2024-01-24
5954,1589,423,1,1499,2024-01-25
5955,595,421,1,499,2024-01-23
5956,1976,335,2,7998,2024-02-23
5957,1042,253,1,3999,2024-01-22
5958,412,388,1,1499,2024-02-02
5959,143,335,2,998,2024-02-16
5960,1330,336,2,998,2024-01-19
5961,417,490,2,1998,2024-02-03
5962,1564,320,1,2499,2024-01-23
5963,814,343,2,2998,2024-02-15
5964,1137,104,2,998,2024-01-26
5965,628,236,1,1499,2024-01-22
5966,840,496,1,999,2024-01-03
5967,1400,337,2,2998,2024-01-04
5968,1512,147,1,3999,2024-02-02
5969,1787,145,1,499,2024-01-11
5970,1649,163,1,999,2024-01-20
5971,1118,291,2,7998,2024-02-19
5972,1025,128,2,4998,2024-02-01
5973,455,117,2,4998,2024-02-22
5974,1719,257,2,2998,2024-02-17
5975,1850,301,1,499,2024-01-15
5976,1486,118,1,2499,2024-01-25
5977,1173,275,1,999,2024-02-26
5978,1592,364,1,499,2024-01-17
5979,1606,312,1,999,2024-01-22
5980,1681,100,2,1998,2024-02-03
5981,78,332,1,999,2024-02-02
5982,647,347,2,4998,2024-01-25
5983,1103,317,2,2998,2024-01-14
5984,840,138,1,2499,2024-02-15
5985,956,320,1,2499,2024-02-19
5986,248,154,1,1499,2024-01-30
5987,1712,347,2,7998,2024-01-22
5988,1034,407,1,999,2024-01-22
5989,1245,419,2,7998,2024-01-19
5990,1151,123,2,1998,2024-02-07
5991,41,382,1,3999,2024-01-04
5992,1939,333,2,1998,2024-01-08
5993,1726,470,2,2998,2024-02-14
5994,962,165,1,1499,2024-02-21
5995,904,293,1,1499,2024-02-08
5996,414,218,2,998,2024-01-10
5997,1643,348,2,1998,2024-02-19
5998,676,161,1,1499,2024-01-28
